fare,age,p
253.09062,5.3352,0.0
253.09062,6.2904,0.0
253.09062,7.2456,0.0
253.09062,8.2008,0.0
253.09062,9.156,0.0
253.09062,10.1112,0.0
253.09062,11.0664,0.0
253.09062,12.0216,0.0
253.09062,12.9768,0.0
253.09062,13.932,0.0
253.09062,14.8872,0.0
253.09062,15.8424,0.0
253.09062,16.7976,0.0
253.09062,17.7528,0.0
253.09062,18.708,0.0
253.09062,19.6632,0.0
253.09062,20.6184,0.0
253.09062,21.5736,0.0
253.09062,22.5288,0.0
253.09062,23.484,0.0
253.09062,24.4392,0.0
253.09062,25.3944,0.0
253.09062,26.3496,0.0
253.09062,27.3048,0.0
253.09062,28.26,0.0
253.09062,29.2152,0.0
253.09062,30.1704,0.0
253.09062,31.1256,0.0
253.09062,32.0808,0.0
253.09062,33.036,0.0
253.09062,33.9912,0.0
253.09062,34.9464,0.0
253.09062,35.9016,0.0
253.09062,36.8568,0.0
253.09062,37.812,0.0
253.09062,38.7672,0.0
253.09062,39.7224,0.0
253.09062,40.6776,0.0
253.09062,41.6328,0.0
253.09062,42.588,0.0
253.09062,43.5432,0.0
253.09062,44.4984,0.0
253.09062,45.4536,0.0
253.09062,46.4088,0.0
253.09062,47.364,0.0
253.09062,48.3192,0.0
253.09062,49.2744,0.0
253.09062,50.2296,0.0
253.09062,51.1848,0.0
253.09062,52.14,0.0
253.09062,53.0952,0.0
253.09062,54.0504,0.0
253.09062,55.0056,0.0
253.09062,55.9608,0.0
253.09062,56.916,0.0
253.09062,57.8712,0.0
253.09062,58.8264,0.0
253.09062,59.7816,0.0
253.09062,60.7368,0.0
253.09062,61.692,0.0
253.09062,62.6472,0.0
253.09062,63.6024,0.0
253.09062,64.5576,0.0
253.09062,65.5128,0.0
253.09062,66.468,0.0
253.09062,67.4232,0.0
253.09062,68.3784,0.0
253.09062,69.3336,0.0
253.09062,70.2888,0.0
253.09062,71.244,0.0
253.09062,72.1992,0.0
253.09062,73.1544,0.0
253.09062,74.1096,0.0
253.09062,75.0648,0.0
253.09062,76.02,0.0
253.09062,76.9752,0.0
253.09062,77.9304,0.0
253.09062,78.8856,0.0
253.09062,79.8408,0.0
253.09062,80.796,0.0
253.09062,81.7512,0.0
253.09062,82.7064,0.0
253.09062,83.6616,0.0
253.09062,84.6168,0.0
253.09062,85.572,0.0
253.09062,86.5272,0.0
253.09062,87.4824,0.0
259.23858,-7.0824,0.0
259.23858,-6.1272,0.0
259.23858,-5.172,0.0
259.23858,-4.2168,0.0
259.23858,-3.2616,0.0
259.23858,-2.3064,0.0
259.23858,-1.3512,0.0
259.23858,-0.396,0.0
259.23858,0.5592,0.0
259.23858,1.5144,0.0
259.23858,2.4696,0.0
259.23858,3.4248,0.0
259.23858,4.38,0.0
259.23858,5.3352,0.0
259.23858,6.2904,0.0
259.23858,7.2456,0.0
259.23858,8.2008,0.0
259.23858,9.156,0.0
259.23858,10.1112,0.0
259.23858,11.0664,0.0
259.23858,12.0216,0.0
259.23858,12.9768,0.0
259.23858,13.932,0.0
259.23858,14.8872,0.0
259.23858,15.8424,0.0
259.23858,16.7976,0.0
259.23858,17.7528,0.0
259.23858,18.708,0.0
259.23858,19.6632,0.0
259.23858,20.6184,0.0
259.23858,21.5736,0.0
259.23858,22.5288,0.0
259.23858,23.484,0.0
259.23858,24.4392,0.0
259.23858,25.3944,0.0
259.23858,26.3496,0.0
259.23858,27.3048,0.0
259.23858,28.26,0.0
259.23858,29.2152,0.0
259.23858,30.1704,0.0
259.23858,31.1256,0.0
259.23858,32.0808,0.0
259.23858,33.036,0.0
259.23858,33.9912,0.0
259.23858,34.9464,0.0
259.23858,35.9016,0.0
259.23858,36.8568,0.0
259.23858,37.812,0.0
259.23858,38.7672,0.0
259.23858,39.7224,0.0
259.23858,40.6776,0.0
259.23858,41.6328,0.0
259.23858,42.588,0.0
259.23858,43.5432,0.0
259.23858,44.4984,0.0
259.23858,45.4536,0.0
259.23858,46.4088,0.0
259.23858,47.364,0.0
259.23858,48.3192,0.0
259.23858,49.2744,0.0
259.23858,50.2296,0.0
259.23858,51.1848,0.0
259.23858,52.14,0.0
259.23858,53.0952,0.0
259.23858,54.0504,0.0
259.23858,55.0056,0.0
259.23858,55.9608,0.0
259.23858,56.916,0.0
259.23858,57.8712,0.0
259.23858,58.8264,0.0
259.23858,59.7816,0.0
259.23858,60.7368,0.0
259.23858,61.692,0.0
259.23858,62.6472,0.0
259.23858,63.6024,0.0
259.23858,64.5576,0.0
259.23858,65.5128,0.0
259.23858,66.468,0.0
259.23858,67.4232,0.0
259.23858,68.3784,0.0
259.23858,69.3336,0.0
259.23858,70.2888,0.0
259.23858,71.244,0.0
259.23858,72.1992,0.0
259.23858,73.1544,0.0
259.23858,74.1096,0.0
259.23858,75.0648,0.0
259.23858,76.02,0.0
259.23858,76.9752,0.0
259.23858,77.9304,0.0
259.23858,78.8856,0.0
259.23858,79.8408,0.0
259.23858,80.796,0.0
259.23858,81.7512,0.0
259.23858,82.7064,0.0
259.23858,83.6616,0.0
259.23858,84.6168,0.0
259.23858,85.572,0.0
259.23858,86.5272,0.0
259.23858,87.4824,0.0
265.38653,-7.0824,0.0
265.38653,-6.1272,0.0
265.38653,-5.172,0.0
265.38653,-4.2168,0.0
265.38653,-3.2616,0.0
265.38653,-2.3064,0.0
265.38653,-1.3512,0.0
265.38653,-0.396,0.0
265.38653,0.5592,0.0
265.38653,1.5144,0.0
265.38653,2.4696,0.0
265.38653,3.4248,0.0
265.38653,4.38,0.0
265.38653,5.3352,0.0
265.38653,6.2904,0.0
265.38653,7.2456,0.0
265.38653,8.2008,0.0
265.38653,9.156,0.0
265.38653,10.1112,0.0
265.38653,11.0664,0.0
265.38653,12.0216,0.0
265.38653,12.9768,0.0
265.38653,13.932,0.0
265.38653,14.8872,0.0
265.38653,15.8424,0.0
265.38653,16.7976,0.0
265.38653,17.7528,0.00118
265.38653,18.708,0.00118
265.38653,19.6632,0.0
265.38653,20.6184,0.00118
265.38653,21.5736,0.0
265.38653,22.5288,0.00118
265.38653,23.484,0.0
265.38653,24.4392,0.00118
265.38653,25.3944,0.0
265.38653,26.3496,0.0
265.38653,27.3048,0.0
265.38653,28.26,0.0
265.38653,29.2152,0.0
265.38653,30.1704,0.0
265.38653,31.1256,0.0
265.38653,32.0808,0.0
265.38653,33.036,0.0
265.38653,33.9912,0.0
265.38653,34.9464,0.0
265.38653,35.9016,0.0
265.38653,36.8568,0.0
265.38653,37.812,0.0
265.38653,38.7672,0.0
265.38653,39.7224,0.0
265.38653,40.6776,0.0
265.38653,41.6328,0.0
265.38653,42.588,0.0
265.38653,43.5432,0.0
265.38653,44.4984,0.0
265.38653,45.4536,0.0
265.38653,46.4088,0.0
265.38653,47.364,0.0
265.38653,48.3192,0.0
265.38653,49.2744,0.0
265.38653,50.2296,0.0
265.38653,51.1848,0.0
265.38653,52.14,0.0
265.38653,53.0952,0.0
265.38653,54.0504,0.0
265.38653,55.0056,0.0
265.38653,55.9608,0.0
265.38653,56.916,0.0
265.38653,57.8712,0.0
265.38653,58.8264,0.0
265.38653,59.7816,0.0
265.38653,60.7368,0.0
265.38653,61.692,0.0
265.38653,62.6472,0.0
265.38653,63.6024,0.00118
265.38653,64.5576,0.0
265.38653,65.5128,0.0
265.38653,66.468,0.0
265.38653,67.4232,0.0
265.38653,68.3784,0.0
265.38653,69.3336,0.0
265.38653,70.2888,0.0
265.38653,71.244,0.0
265.38653,72.1992,0.0
265.38653,73.1544,0.0
265.38653,74.1096,0.0
265.38653,75.0648,0.0
265.38653,76.02,0.0
265.38653,76.9752,0.0
265.38653,77.9304,0.0
265.38653,78.8856,0.0
265.38653,79.8408,0.0
265.38653,80.796,0.0
265.38653,81.7512,0.0
265.38653,82.7064,0.0
265.38653,83.6616,0.0
265.38653,84.6168,0.0
265.38653,85.572,0.0
265.38653,86.5272,0.0
265.38653,87.4824,0.0
271.53448,-7.0824,0.0
271.53448,-6.1272,0.0
271.53448,-5.172,0.0
271.53448,-4.2168,0.0
271.53448,-3.2616,0.0
271.53448,-2.3064,0.0
271.53448,-1.3512,0.0
271.53448,-0.396,0.0
271.53448,0.5592,0.0
271.53448,1.5144,0.0
271.53448,2.4696,0.0
271.53448,3.4248,0.0
271.53448,4.38,0.0
271.53448,5.3352,0.0
271.53448,6.2904,0.0
271.53448,7.2456,0.0
271.53448,8.2008,0.0
271.53448,9.156,0.0
271.53448,10.1112,0.0
271.53448,11.0664,0.0
271.53448,12.0216,0.0
271.53448,12.9768,0.0
271.53448,13.932,0.0
271.53448,14.8872,0.0
271.53448,15.8424,0.0
271.53448,16.7976,0.0
271.53448,17.7528,0.0
271.53448,18.708,0.0
271.53448,19.6632,0.0
271.53448,20.6184,0.0
271.53448,21.5736,0.0
271.53448,22.5288,0.0
271.53448,23.484,0.0
271.53448,24.4392,0.0
271.53448,25.3944,0.0
271.53448,26.3496,0.0
271.53448,27.3048,0.0
271.53448,28.26,0.0
271.53448,29.2152,0.0
271.53448,30.1704,0.0
271.53448,31.1256,0.0
271.53448,32.0808,0.0
271.53448,33.036,0.0
271.53448,33.9912,0.0
271.53448,34.9464,0.0
271.53448,35.9016,0.0
271.53448,36.8568,0.0
271.53448,37.812,0.0
271.53448,38.7672,0.0
271.53448,39.7224,0.0
271.53448,40.6776,0.0
271.53448,41.6328,0.0
271.53448,42.588,0.0
271.53448,43.5432,0.0
271.53448,44.4984,0.0
271.53448,45.4536,0.0
271.53448,46.4088,0.0
271.53448,47.364,0.0
271.53448,48.3192,0.0
271.53448,49.2744,0.0
271.53448,50.2296,0.0
271.53448,51.1848,0.0
271.53448,52.14,0.0
271.53448,53.0952,0.0
271.53448,54.0504,0.0
271.53448,55.0056,0.0
271.53448,55.9608,0.0
271.53448,56.916,0.0
271.53448,57.8712,0.0
271.53448,58.8264,0.0
271.53448,59.7816,0.0
271.53448,60.7368,0.0
271.53448,61.692,0.0
271.53448,62.6472,0.0
271.53448,63.6024,0.0
271.53448,64.5576,0.0
271.53448,65.5128,0.0
271.53448,66.468,0.0
271.53448,67.4232,0.0
271.53448,68.3784,0.0
271.53448,69.3336,0.0
271.53448,70.2888,0.0
271.53448,71.244,0.0
271.53448,72.1992,0.0
271.53448,73.1544,0.0
271.53448,74.1096,0.0
271.53448,75.0648,0.0
271.53448,76.02,0.0
271.53448,76.9752,0.0
271.53448,77.9304,0.0
271.53448,78.8856,0.0
271.53448,79.8408,0.0
271.53448,80.796,0.0
271.53448,81.7512,0.0
271.53448,82.7064,0.0
271.53448,83.6616,0.0
271.53448,84.6168,0.0
271.53448,85.572,0.0
271.53448,86.5272,0.0
271.53448,87.4824,0.0
277.68243,-7.0824,0.0
277.68243,-6.1272,0.0
277.68243,-5.172,0.0
277.68243,-4.2168,0.0
277.68243,-3.2616,0.0
277.68243,-2.3064,0.0
277.68243,-1.3512,0.0
277.68243,-0.396,0.0
277.68243,0.5592,0.0
277.68243,1.5144,0.0
277.68243,2.4696,0.0
277.68243,3.4248,0.0
277.68243,4.38,0.0
277.68243,5.3352,0.0
277.68243,6.2904,0.0
277.68243,7.2456,0.0
277.68243,8.2008,0.0
277.68243,9.156,0.0
277.68243,10.1112,0.0
277.68243,11.0664,0.0
277.68243,12.0216,0.0
277.68243,12.9768,0.0
277.68243,13.932,0.0
277.68243,14.8872,0.0
277.68243,15.8424,0.0
277.68243,16.7976,0.0
277.68243,17.7528,0.0
277.68243,18.708,0.0
277.68243,19.6632,0.0
277.68243,20.6184,0.0
277.68243,21.5736,0.0
277.68243,22.5288,0.0
277.68243,23.484,0.0
277.68243,24.4392,0.0
277.68243,25.3944,0.0
277.68243,26.3496,0.0
277.68243,27.3048,0.0
277.68243,28.26,0.0
277.68243,29.2152,0.0
277.68243,30.1704,0.0
277.68243,31.1256,0.0
277.68243,32.0808,0.0
277.68243,33.036,0.0
277.68243,33.9912,0.0
277.68243,34.9464,0.0
277.68243,35.9016,0.0
277.68243,36.8568,0.0
277.68243,37.812,0.0
277.68243,38.7672,0.0
277.68243,39.7224,0.0
277.68243,40.6776,0.0
277.68243,41.6328,0.0
277.68243,42.588,0.0
277.68243,43.5432,0.0
277.68243,44.4984,0.0
277.68243,45.4536,0.0
277.68243,46.4088,0.0
277.68243,47.364,0.0
277.68243,48.3192,0.0
277.68243,49.2744,0.0
277.68243,50.2296,0.0
277.68243,51.1848,0.0
277.68243,52.14,0.0
277.68243,53.0952,0.0
277.68243,54.0504,0.0
277.68243,55.0056,0.0
277.68243,55.9608,0.0
277.68243,56.916,0.0
277.68243,57.8712,0.0
277.68243,58.8264,0.0
277.68243,59.7816,0.0
277.68243,60.7368,0.0
277.68243,61.692,0.0
277.68243,62.6472,0.0
277.68243,63.6024,0.0
277.68243,64.5576,0.0
277.68243,65.5128,0.0
277.68243,66.468,0.0
277.68243,67.4232,0.0
277.68243,68.3784,0.0
277.68243,69.3336,0.0
277.68243,70.2888,0.0
277.68243,71.244,0.0
277.68243,72.1992,0.0
277.68243,73.1544,0.0
277.68243,74.1096,0.0
277.68243,75.0648,0.0
277.68243,76.02,0.0
277.68243,76.9752,0.0
277.68243,77.9304,0.0
277.68243,78.8856,0.0
277.68243,79.8408,0.0
277.68243,80.796,0.0
277.68243,81.7512,0.0
277.68243,82.7064,0.0
277.68243,83.6616,0.0
277.68243,84.6168,0.0
277.68243,85.572,0.0
277.68243,86.5272,0.0
277.68243,87.4824,0.0
283.83038,-7.0824,0.0
283.83038,-6.1272,0.0
283.83038,-5.172,0.0
283.83038,-4.2168,0.0
283.83038,-3.2616,0.0
283.83038,-2.3064,0.0
283.83038,-1.3512,0.0
283.83038,-0.396,0.0
283.83038,0.5592,0.0
283.83038,1.5144,0.0
283.83038,2.4696,0.0
283.83038,3.4248,0.0
283.83038,4.38,0.0
283.83038,5.3352,0.0
283.83038,6.2904,0.0
283.83038,7.2456,0.0
283.83038,8.2008,0.0
283.83038,9.156,0.0
283.83038,10.1112,0.0
283.83038,11.0664,0.0
283.83038,12.0216,0.0
283.83038,12.9768,0.0
283.83038,13.932,0.0
283.83038,14.8872,0.0
283.83038,15.8424,0.0
283.83038,16.7976,0.0
283.83038,17.7528,0.0
283.83038,18.708,0.0
283.83038,19.6632,0.0
283.83038,20.6184,0.0
283.83038,21.5736,0.0
283.83038,22.5288,0.0
283.83038,23.484,0.0
283.83038,24.4392,0.0
283.83038,25.3944,0.0
283.83038,26.3496,0.0
283.83038,27.3048,0.0
283.83038,28.26,0.0
283.83038,29.2152,0.0
283.83038,30.1704,0.0
283.83038,31.1256,0.0
283.83038,32.0808,0.0
283.83038,33.036,0.0
283.83038,33.9912,0.0
283.83038,34.9464,0.0
283.83038,35.9016,0.0
283.83038,36.8568,0.0
283.83038,37.812,0.0
283.83038,38.7672,0.0
283.83038,39.7224,0.0
283.83038,40.6776,0.0
283.83038,41.6328,0.0
283.83038,42.588,0.0
283.83038,43.5432,0.0
283.83038,44.4984,0.0
283.83038,45.4536,0.0
283.83038,46.4088,0.0
283.83038,47.364,0.0
283.83038,48.3192,0.0
283.83038,49.2744,0.0
283.83038,50.2296,0.0
283.83038,51.1848,0.0
283.83038,52.14,0.0
283.83038,53.0952,0.0
283.83038,54.0504,0.0
283.83038,55.0056,0.0
283.83038,55.9608,0.0
283.83038,56.916,0.0
283.83038,57.8712,0.0
283.83038,58.8264,0.0
283.83038,59.7816,0.0
283.83038,60.7368,0.0
283.83038,61.692,0.0
283.83038,62.6472,0.0
283.83038,63.6024,0.0
283.83038,64.5576,0.0
283.83038,65.5128,0.0
283.83038,66.468,0.0
283.83038,67.4232,0.0
283.83038,68.3784,0.0
283.83038,69.3336,0.0
283.83038,70.2888,0.0
283.83038,71.244,0.0
283.83038,72.1992,0.0
283.83038,73.1544,0.0
283.83038,74.1096,0.0
283.83038,75.0648,0.0
283.83038,76.02,0.0
283.83038,76.9752,0.0
283.83038,77.9304,0.0
283.83038,78.8856,0.0
283.83038,79.8408,0.0
283.83038,80.796,0.0
283.83038,81.7512,0.0
283.83038,82.7064,0.0
283.83038,83.6616,0.0
283.83038,84.6168,0.0
283.83038,85.572,0.0
283.83038,86.5272,0.0
283.83038,87.4824,0.0
289.97833,-7.0824,0.0
289.97833,-6.1272,0.0
289.97833,-5.172,0.0
289.97833,-4.2168,0.0
289.97833,-3.2616,0.0
289.97833,-2.3064,0.0
289.97833,-1.3512,0.0
289.97833,-0.396,0.0
289.97833,0.5592,0.0
289.97833,1.5144,0.0
289.97833,2.4696,0.0
289.97833,3.4248,0.0
289.97833,4.38,0.0
289.97833,5.3352,0.0
289.97833,6.2904,0.0
289.97833,7.2456,0.0
289.97833,8.2008,0.0
289.97833,9.156,0.0
289.97833,10.1112,0.0
289.97833,11.0664,0.0
289.97833,12.0216,0.0
289.97833,12.9768,0.0
289.97833,13.932,0.0
289.97833,14.8872,0.0
289.97833,15.8424,0.0
289.97833,16.7976,0.0
289.97833,17.7528,0.0
289.97833,18.708,0.0
289.97833,19.6632,0.0
289.97833,20.6184,0.0
289.97833,21.5736,0.0
289.97833,22.5288,0.0
289.97833,23.484,0.0
289.97833,24.4392,0.0
289.97833,25.3944,0.0
289.97833,26.3496,0.0
289.97833,27.3048,0.0
289.97833,28.26,0.0
289.97833,29.2152,0.0
289.97833,30.1704,0.0
289.97833,31.1256,0.0
289.97833,32.0808,0.0
289.97833,33.036,0.0
289.97833,33.9912,0.0
289.97833,34.9464,0.0
289.97833,35.9016,0.0
289.97833,36.8568,0.0
289.97833,37.812,0.0
289.97833,38.7672,0.0
289.97833,39.7224,0.0
289.97833,40.6776,0.0
289.97833,41.6328,0.0
289.97833,42.588,0.0
289.97833,43.5432,0.0
289.97833,44.4984,0.0
289.97833,45.4536,0.0
289.97833,46.4088,0.0
289.97833,47.364,0.0
289.97833,48.3192,0.0
289.97833,49.2744,0.0
289.97833,50.2296,0.0
289.97833,51.1848,0.0
289.97833,52.14,0.0
289.97833,53.0952,0.0
289.97833,54.0504,0.0
289.97833,55.0056,0.0
289.97833,55.9608,0.0
289.97833,56.916,0.0
289.97833,57.8712,0.0
289.97833,58.8264,0.0
289.97833,59.7816,0.0
289.97833,60.7368,0.0
289.97833,61.692,0.0
289.97833,62.6472,0.0
289.97833,63.6024,0.0
289.97833,64.5576,0.0
289.97833,65.5128,0.0
289.97833,66.468,0.0
289.97833,67.4232,0.0
289.97833,68.3784,0.0
289.97833,69.3336,0.0
289.97833,70.2888,0.0
289.97833,71.244,0.0
289.97833,72.1992,0.0
289.97833,73.1544,0.0
289.97833,74.1096,0.0
289.97833,75.0648,0.0
289.97833,76.02,0.0
289.97833,76.9752,0.0
289.97833,77.9304,0.0
289.97833,78.8856,0.0
289.97833,79.8408,0.0
289.97833,80.796,0.0
289.97833,81.7512,0.0
289.97833,82.7064,0.0
289.97833,83.6616,0.0
289.97833,84.6168,0.0
289.97833,85.572,0.0
289.97833,86.5272,0.0
289.97833,87.4824,0.0
296.12628,-7.0824,0.0
296.12628,-6.1272,0.0
296.12628,-5.172,0.0
296.12628,-4.2168,0.0
296.12628,-3.2616,0.0
296.12628,-2.3064,0.0
296.12628,-1.3512,0.0
296.12628,-0.396,0.0
296.12628,0.5592,0.0
296.12628,1.5144,0.0
296.12628,2.4696,0.0
296.12628,3.4248,0.0
296.12628,4.38,0.0
296.12628,5.3352,0.0
296.12628,6.2904,0.0
296.12628,7.2456,0.0
296.12628,8.2008,0.0
296.12628,9.156,0.0
296.12628,10.1112,0.0
296.12628,11.0664,0.0
296.12628,12.0216,0.0
296.12628,12.9768,0.0
296.12628,13.932,0.0
296.12628,14.8872,0.0
296.12628,15.8424,0.0
296.12628,16.7976,0.0
296.12628,17.7528,0.0
296.12628,18.708,0.0
296.12628,19.6632,0.0
296.12628,20.6184,0.0
296.12628,21.5736,0.0
296.12628,22.5288,0.0
296.12628,23.484,0.0
296.12628,24.4392,0.0
296.12628,25.3944,0.0
296.12628,26.3496,0.0
296.12628,27.3048,0.0
296.12628,28.26,0.0
296.12628,29.2152,0.0
296.12628,30.1704,0.0
296.12628,31.1256,0.0
296.12628,32.0808,0.0
296.12628,33.036,0.0
296.12628,33.9912,0.0
296.12628,34.9464,0.0
296.12628,35.9016,0.0
296.12628,36.8568,0.0
296.12628,37.812,0.0
296.12628,38.7672,0.0
296.12628,39.7224,0.0
296.12628,40.6776,0.0
296.12628,41.6328,0.0
296.12628,42.588,0.0
296.12628,43.5432,0.0
296.12628,44.4984,0.0
296.12628,45.4536,0.0
296.12628,46.4088,0.0
296.12628,47.364,0.0
296.12628,48.3192,0.0
296.12628,49.2744,0.0
296.12628,50.2296,0.0
296.12628,51.1848,0.0
296.12628,52.14,0.0
296.12628,53.0952,0.0
296.12628,54.0504,0.0
296.12628,55.0056,0.0
296.12628,55.9608,0.0
296.12628,56.916,0.0
296.12628,57.8712,0.0
296.12628,58.8264,0.0
296.12628,59.7816,0.0
296.12628,60.7368,0.0
296.12628,61.692,0.0
296.12628,62.6472,0.0
296.12628,63.6024,0.0
296.12628,64.5576,0.0
296.12628,65.5128,0.0
296.12628,66.468,0.0
296.12628,67.4232,0.0
296.12628,68.3784,0.0
296.12628,69.3336,0.0
296.12628,70.2888,0.0
296.12628,71.244,0.0
296.12628,72.1992,0.0
296.12628,73.1544,0.0
296.12628,74.1096,0.0
296.12628,75.0648,0.0
296.12628,76.02,0.0
296.12628,76.9752,0.0
296.12628,77.9304,0.0
296.12628,78.8856,0.0
296.12628,79.8408,0.0
296.12628,80.796,0.0
296.12628,81.7512,0.0
296.12628,82.7064,0.0
296.12628,83.6616,0.0
296.12628,84.6168,0.0
296.12628,85.572,0.0
296.12628,86.5272,0.0
296.12628,87.4824,0.0
302.27423,-7.0824,0.0
302.27423,-6.1272,0.0
302.27423,-5.172,0.0
302.27423,-4.2168,0.0
302.27423,-3.2616,0.0
302.27423,-2.3064,0.0
302.27423,-1.3512,0.0
302.27423,-0.396,0.0
302.27423,0.5592,0.0
302.27423,1.5144,0.0
302.27423,2.4696,0.0
302.27423,3.4248,0.0
302.27423,4.38,0.0
302.27423,5.3352,0.0
302.27423,6.2904,0.0
302.27423,7.2456,0.0
302.27423,8.2008,0.0
302.27423,9.156,0.0
302.27423,10.1112,0.0
302.27423,11.0664,0.0
302.27423,12.0216,0.0
302.27423,12.9768,0.0
302.27423,13.932,0.0
302.27423,14.8872,0.0
302.27423,15.8424,0.0
302.27423,16.7976,0.0
302.27423,17.7528,0.0
302.27423,18.708,0.0
302.27423,19.6632,0.0
302.27423,20.6184,0.0
302.27423,21.5736,0.0
302.27423,22.5288,0.0
302.27423,23.484,0.0
302.27423,24.4392,0.0
302.27423,25.3944,0.0
302.27423,26.3496,0.0
302.27423,27.3048,0.0
302.27423,28.26,0.0
302.27423,29.2152,0.0
302.27423,30.1704,0.0
302.27423,31.1256,0.0
302.27423,32.0808,0.0
302.27423,33.036,0.0
302.27423,33.9912,0.0
302.27423,34.9464,0.0
302.27423,35.9016,0.0
302.27423,36.8568,0.0
302.27423,37.812,0.0
302.27423,38.7672,0.0
302.27423,39.7224,0.0
302.27423,40.6776,0.0
302.27423,41.6328,0.0
302.27423,42.588,0.0
302.27423,43.5432,0.0
302.27423,44.4984,0.0
302.27423,45.4536,0.0
302.27423,46.4088,0.0
302.27423,47.364,0.0
302.27423,48.3192,0.0
302.27423,49.2744,0.0
302.27423,50.2296,0.0
302.27423,51.1848,0.0
302.27423,52.14,0.0
302.27423,53.0952,0.0
302.27423,54.0504,0.0
302.27423,55.0056,0.0
302.27423,55.9608,0.0
302.27423,56.916,0.0
302.27423,57.8712,0.0
302.27423,58.8264,0.0
302.27423,59.7816,0.0
302.27423,60.7368,0.0
302.27423,61.692,0.0
302.27423,62.6472,0.0
302.27423,63.6024,0.0
302.27423,64.5576,0.0
302.27423,65.5128,0.0
302.27423,66.468,0.0
302.27423,67.4232,0.0
302.27423,68.3784,0.0
302.27423,69.3336,0.0
302.27423,70.2888,0.0
302.27423,71.244,0.0
302.27423,72.1992,0.0
302.27423,73.1544,0.0
302.27423,74.1096,0.0
302.27423,75.0648,0.0
302.27423,76.02,0.0
302.27423,76.9752,0.0
302.27423,77.9304,0.0
302.27423,78.8856,0.0
302.27423,79.8408,0.0
302.27423,80.796,0.0
302.27423,81.7512,0.0
302.27423,82.7064,0.0
302.27423,83.6616,0.0
302.27423,84.6168,0.0
302.27423,85.572,0.0
302.27423,86.5272,0.0
302.27423,87.4824,0.0
308.42218,-7.0824,0.0
308.42218,-6.1272,0.0
308.42218,-5.172,0.0
308.42218,-4.2168,0.0
308.42218,-3.2616,0.0
308.42218,-2.3064,0.0
308.42218,-1.3512,0.0
308.42218,-0.396,0.0
308.42218,0.5592,0.0
308.42218,1.5144,0.0
308.42218,2.4696,0.0
308.42218,3.4248,0.0
308.42218,4.38,0.0
308.42218,5.3352,0.0
308.42218,6.2904,0.0
308.42218,7.2456,0.0
308.42218,8.2008,0.0
308.42218,9.156,0.0
308.42218,10.1112,0.0
308.42218,11.0664,0.0
308.42218,12.0216,0.0
308.42218,12.9768,0.0
308.42218,13.932,0.0
308.42218,14.8872,0.0
308.42218,15.8424,0.0
308.42218,16.7976,0.0
308.42218,17.7528,0.0
308.42218,18.708,0.0
308.42218,19.6632,0.0
308.42218,20.6184,0.0
308.42218,21.5736,0.0
308.42218,22.5288,0.0
308.42218,23.484,0.0
308.42218,24.4392,0.0
308.42218,25.3944,0.0
308.42218,26.3496,0.0
308.42218,27.3048,0.0
308.42218,28.26,0.0
308.42218,29.2152,0.0
308.42218,30.1704,0.0
308.42218,31.1256,0.0
308.42218,32.0808,0.0
308.42218,33.036,0.0
308.42218,33.9912,0.0
308.42218,34.9464,0.0
308.42218,35.9016,0.0
308.42218,36.8568,0.0
308.42218,37.812,0.0
308.42218,38.7672,0.0
308.42218,39.7224,0.0
308.42218,40.6776,0.0
308.42218,41.6328,0.0
308.42218,42.588,0.0
308.42218,43.5432,0.0
308.42218,44.4984,0.0
308.42218,45.4536,0.0
308.42218,46.4088,0.0
308.42218,47.364,0.0
308.42218,48.3192,0.0
308.42218,49.2744,0.0
308.42218,50.2296,0.0
308.42218,51.1848,0.0
308.42218,52.14,0.0
308.42218,53.0952,0.0
308.42218,54.0504,0.0
308.42218,55.0056,0.0
308.42218,55.9608,0.0
308.42218,56.916,0.0
308.42218,57.8712,0.0
308.42218,58.8264,0.0
308.42218,59.7816,0.0
308.42218,60.7368,0.0
308.42218,61.692,0.0
308.42218,62.6472,0.0
308.42218,63.6024,0.0
308.42218,64.5576,0.0
308.42218,65.5128,0.0
308.42218,66.468,0.0
308.42218,67.4232,0.0
308.42218,68.3784,0.0
308.42218,69.3336,0.0
308.42218,70.2888,0.0
308.42218,71.244,0.0
308.42218,72.1992,0.0
308.42218,73.1544,0.0
308.42218,74.1096,0.0
308.42218,75.0648,0.0
308.42218,76.02,0.0
308.42218,76.9752,0.0
308.42218,77.9304,0.0
308.42218,78.8856,0.0
308.42218,79.8408,0.0
308.42218,80.796,0.0
308.42218,81.7512,0.0
308.42218,82.7064,0.0
308.42218,83.6616,0.0
308.42218,84.6168,0.0
308.42218,85.572,0.0
308.42218,86.5272,0.0
308.42218,87.4824,0.0
314.57013,-7.0824,0.0
314.57013,-6.1272,0.0
314.57013,-5.172,0.0
314.57013,-4.2168,0.0
314.57013,-3.2616,0.0
314.57013,-2.3064,0.0
314.57013,-1.3512,0.0
314.57013,-0.396,0.0
314.57013,0.5592,0.0
314.57013,1.5144,0.0
314.57013,2.4696,0.0
314.57013,3.4248,0.0
314.57013,4.38,0.0
314.57013,5.3352,0.0
314.57013,6.2904,0.0
314.57013,7.2456,0.0
314.57013,8.2008,0.0
314.57013,9.156,0.0
314.57013,10.1112,0.0
314.57013,11.0664,0.0
